phi0,phi,alpha,zeta,lindemannParameter
0.00101,0.2924278968155069,6.62305048611111,0.29245703323862887,0.6318724514996028
0.00102,0.2953664113339931,6.6242347916666695,0.2953526474291104,0.6567746168507143
0.00103,0.2982121008956063,6.623552465277782,0.29824826161959184,0.6481230474585762
0.00104,0.3011206666225899,6.624646770833339,0.30114387581007335,0.7474594073061721
0.00105,0.30397649173417624,6.624558506944449,0.3040394900005548,0.7124470790674265
0.00106,0.3069042472598576,6.623329930555561,0.3069351041910363,0.7652901464540955
0.00107,0.3097889398762397,6.624464027777778,0.30983071838151777,0.7529133854124441
0.00108,0.31270956404749495,6.623864201388891,0.3127263325719993,0.743360285229444
0.00109,0.31564012483902437,6.625006458333328,0.31562194676248073,0.7619479932190788
0.0011,0.31850048901923206,6.625994479166666,0.31851756095296224,0.8378472140633481
0.00111,0.32136016710669096,6.624886770833338,0.3214131751434437,0.705488734133348
0.00112,0.32428431987997175,6.624894930555552,0.3243087893339252,0.6896690298158664
0.00113,0.3271633177450642,6.625928750000006,0.32720440352440666,0.6429941504636739
0.00114,0.330090678291703,6.624873159722226,0.33010001771488817,0.6606445954827606
0.00115,0.3329764419248273,6.62629628472222,0.3329956319053696,0.7121541198406042
0.00116,0.33590033763627736,6.624688437499998,0.33589124609585114,0.6652350423596763
0.00117,0.33875964069171094,6.626492083333335,0.3387868602863326,0.772770224263859
0.00118,0.3416196704982841,6.626692361111114,0.3416824744768141,0.8161471803110131
0.00119,0.3444876185100963,6.625617534722221,0.34457808866729556,0.6654457724023515
0.0012,0.3474064577448523,6.6262945138888885,0.347473702857777,0.7245613036076681
0.00121,0.3503036740023028,6.626097152777772,0.3503693170482585,0.7918831395741813
0.00122,0.3532060893353634,6.626337013888895,0.35326493123874,0.6876257905247739
0.00123,0.35614326786171496,6.627241909722223,0.3561605454292215,0.7046407907389792
0.00124,0.35900359679673494,6.627578784722226,0.35905615961970294,0.6569172839010174
0.00125,0.3619110954714232,6.627923541666666,0.36195177381018445,0.7565220115356508
0.00126,0.36481883853084873,6.627072048611108,0.3648473880006659,0.6524188277820078
0.00127,0.3677066579690899,6.628182222222219,0.3677430021911474,0.7641849501175968
0.00128,0.37051835631095137,6.627801562499999,0.37063861638162887,0.766569767445186
0.00129,0.37347929259460505,6.629038194444443,0.3735342305721104,0.5677722971565193
0.0013,0.3763490732226125,6.629272812500003,0.37642984476259184,0.7390178601732464
0.00131,0.3792980045803763,6.628190034722225,0.37932545895307335,0.6508288001514737
0.00132,0.38215506379156505,6.628542951388892,0.3822210731435548,0.6676505372473158
0.00133,0.3850079589079271,6.629038923611113,0.3851166873340363,0.7389910546665442
0.00134,0.3879469272143533,6.629890555555556,0.38801230152451777,0.7127912021957546
0.00135,0.39085367078143035,6.628725,0.3909079157149993,0.6467459056455603
0.00136,0.393747821503868,6.629924027777773,0.39380352990548073,0.6911704830307045
0.00137,0.3965783119058447,6.6294053124999985,0.39669914409596224,0.6637193989587531
0.00138,0.39951533256036503,6.628923541666669,0.3995947582864437,0.6935223452445781
0.00139,0.4024002028719989,6.629671979166666,0.4024903724769252,0.7220468444701569
0.0014,0.4052900844431061,6.630255416666659,0.40538598666740666,0.6829157050421345
0.00141,0.4081966792910166,6.630980833333332,0.40828160085788817,0.6699565535242747
0.00142,0.4110828705109663,6.630954861111105,0.4111772150483696,0.7686872039575458
0.00143,0.4139972477287357,6.6301680208333345,0.41407282923885114,0.6612818236554937
0.00144,0.416873320399328,6.631766909722224,0.4169684434293326,0.5981434832129804
0.00145,0.41978258450121986,6.63023079861111,0.4198640576198141,0.6665961942619001
0.00146,0.4226249954225841,6.6309414583333295,0.42275967181029556,0.613339833398532
0.00147,0.4255409846517713,6.633575277777777,0.42565528600077707,0.7192605677478364
0.00148,0.4284173338316364,6.632938888888887,0.4285509001912585,0.6480274491600898
0.00149,0.43131362562051895,6.632051284722226,0.43144651438174,0.6929794400927709
0.0015,0.4342326065073201,6.633904895833333,0.4343421285722215,0.616525861826067
0.00151,0.437081987691393,6.632669236111109,0.43723774276270294,0.6954466783210919
0.00152,0.44003002991443274,6.634307812500005,0.44013335695318445,0.717202501858454
0.00153,0.44289137664050376,6.6339139236111135,0.4430289711436659,0.7283178497143683
0.00154,0.4458153567474646,6.633832465277782,0.4459245853341474,0.6755506586360327
0.00155,0.44869194151901226,6.634650625,0.44882019952462887,0.6602117393576288
0.00156,0.4515727819574878,6.634535833333329,0.4517158137151104,0.6518436638809523
0.00157,0.45446706263533015,6.633609895833334,0.45461142790559184,0.7463574057357915
0.00158,0.45731000789186554,6.636140208333335,0.45750704209607335,0.6718049963610223
0.00159,0.4601923870733866,6.636169305555561,0.4604026562865548,0.7303702787919877
0.0016,0.4631098548506703,6.636516493055552,0.4632982704770363,0.6841839150797606
0.00161,0.466043787200781,6.636014097222218,0.46619388466751777,0.6780257586264316
0.00162,0.46887985893847234,6.637652812499998,0.4690894988579993,0.7499151780036805
0.00163,0.4718589449117525,6.63892111111111,0.47198511304848073,0.7323458360207127
0.00164,0.4747032872614056,6.637620104166667,0.47488072723896224,0.7280649969006762
0.00165,0.47756169594386394,6.636866840277773,0.4777763414294437,0.7388361383119184
0.00166,0.4804541509599524,6.63636763888889,0.4806719556199252,0.6340992846333383
0.00167,0.48336461006610254,6.635740034722227,0.48356756981040666,0.7305111334610088
0.00168,0.4862798478146324,6.638115486111115,0.48646318400088817,0.6431740716534182
0.00169,0.48916618957001085,6.637919444444449,0.4893587981913696,0.6535073950703982
0.0017,0.49207704974095823,6.63896670138889,0.49225441238185114,0.6856571149870416
0.00171,0.49498899945195285,6.639450972222228,0.4951500265723326,0.70751549334028
0.00172,0.4979063869372317,6.636958437499994,0.4980456407628141,0.5951435087262668
0.00173,0.5007339512300616,6.638972118055557,0.5009412549532956,0.5589122735888155
0.00174,0.5036575714366859,6.639061215277778,0.503836869143777,0.5506693808856281
0.00175,0.5065089754763688,6.640666354166669,0.5067324833342586,0.6057322300324867
0.00176,0.5093990024589095,6.6405622569444445,0.50962809752474,0.7287792937871658
0.00177,0.5122558645176812,6.642987326388886,0.5125237117152215,0.6766043054546212
0.00178,0.5152091567450804,6.642359270833329,0.5154193259057029,0.6177535481611767
0.00179,0.5180491100068393,6.642258055555554,0.5183149400961845,0.6851994862620866
0.0018,0.5209515334146633,6.642181527777779,0.521210554286666,0.6021176210487431
0.00181,0.5238800640315453,6.6430471875000014,0.5241061684771474,0.5314753437833131
0.00182,0.5267204951685575,6.642277048611113,0.5270017826676289,0.5032843675507157
0.00183,0.5296327626073334,6.6425656250000005,0.5298973968581103,0.5751358125366024
0.00184,0.5324721105616472,6.642623402777776,0.5327930110485919,0.59635940742088
0.00185,0.535408988958812,6.6446954513888885,0.5356886252390733,0.5454616572713274
0.00186,0.5382452936551095,6.643568611111109,0.5385842394295548,0.6093434593709779
0.00187,0.5411935355596401,6.644071423611101,0.5414798536200363,0.6053534381133179
0.00188,0.5440449782569476,6.647401145833334,0.5443754678105178,0.6615531027465705
0.00189,0.546932281135202,6.645350486111121,0.5472710820009993,0.6125830105333834
0.0019,0.5498628197483951,6.647613993055553,0.5501666961914807,0.5585368781978007
0.00191,0.5526978667341733,6.646787847222221,0.5530623103819622,0.563922760107568
0.00192,0.5555875253919218,6.645624340277773,0.5559579245724438,0.4711114729678638
0.00193,0.5585412143775788,6.647323645833334,0.5588535387629252,0.5869016906706424
0.00194,0.5614481560817236,6.64818663194444,0.5617491529534067,0.6328707893079691
0.00195,0.5642741303305759,6.647021215277776,0.5646447671438881,0.6275467876803134
0.00196,0.5671295562118116,6.648612013888888,0.5675403813343697,0.6187950336187833
0.00197,0.5701205838398745,6.648147013888885,0.5704359955248511,0.4310787580742413
0.00198,0.5729428222504636,6.649184201388884,0.5733316097153326,0.5343834235746352
0.00199,0.5758164821105586,6.649581874999997,0.576227223905814,0.5483143072006988
0.002,0.5787170485142231,6.651328263888888,0.5791228380962956,0.5823369829540319
0.00201,0.5816926655162822,6.648962326388888,0.5820184522867771,0.3928366849531597
0.00202,0.5845054028198549,6.650319618055547,0.5849140664772585,0.5513094654746921
0.00203,0.5873773434985184,6.651805416666663,0.58780968066774,0.6177890771610458
0.00204,0.5902839419427536,6.652253819444441,0.5907052948582215,0.4480927861651207
0.00205,0.5931844758396334,6.652578923611106,0.593600909048703,0.5248108208721044
0.00206,0.5960327144103245,6.654118368055554,0.5964965232391845,0.5750394689495296
0.00207,0.5988671863836296,6.653017118055553,0.5993921374296659,0.5218089702692021
0.00208,0.601795176558204,6.653524270833329,0.6022877516201475,0.42898592280718
0.00209,0.6046742117014958,6.6517907986111,0.6051833658106289,0.34088198743807874
0.0021,0.6075761434007712,6.653948402777776,0.6080789800011104,0.3209582685835447
0.00211,0.6104646261034397,6.655126666666666,0.6109745941915918,0.575479536500467
0.00212,0.6133382291645787,6.655061111111112,0.6138702083820733,0.4948935308880874
0.00213,0.6162132432509386,6.655898437499997,0.6167658225725549,0.4719814375494547
0.00214,0.6190183080906984,6.658150486111117,0.6196614367630363,0.49954382507118866
0.00215,0.6220163354952277,6.658438090277775,0.6225570509535178,0.3320809789503792
0.00216,0.6249068771337908,6.657511284722221,0.6254526651439992,0.4157455631397266
0.00217,0.6277676427855813,6.658380277777776,0.6283482793344808,0.5879971106322839
0.00218,0.6307324963029689,6.658128993055553,0.6312438935249622,0.4982521949710644
0.00219,0.6334957039609377,6.661109375000003,0.6341395077154437,0.46351257378918537
0.0022,0.6364226305974481,6.657147916666676,0.6370351219059252,0.23884339423959006
0.00221,0.6393625362836133,6.657564965277779,0.6399307360964067,0.2907277325233011
0.00222,0.6422170460801017,6.65987461805555,0.6428263502868882,0.28857775555015824
0.00223,0.6451792570551363,6.654601701388885,0.6457219644773696,0.19795497549483906
0.00224,0.6480640363996945,6.656737569444443,0.6486175786678511,0.19819533861263397
0.00225,0.6509633062294804,6.655080277777776,0.6515131928583326,0.19121078286313042
0.00226,0.6538301660008695,6.656451875000003,0.6544088070488141,0.1965499005671852
0.00227,0.6566888462710516,6.656490555555551,0.6573044212392956,0.18449542185204204
0.00228,0.6596521253434332,6.6558111458333356,0.660200035429777,0.17977555046890561
0.00229,0.662511744640695,6.658598090277779,0.6630956496202586,0.1963619882501462
0.0023,0.6653949032244583,6.657555243055555,0.66599126381074,0.17890515411214655
0.00231,0.6682845149141677,6.655885868055557,0.6688868780012215,0.16495880579716346
0.00232,0.6709116383525164,6.667653402777775,0.6717824921917029,0.3116244125742729
0.00233,0.6740164645168987,6.659307847222219,0.6746781063821845,0.17801320721583883
0.00234,0.6768902509275251,6.660902569444442,0.677573720572666,0.18252581829798012
0.00235,0.6797805412834718,6.658202013888885,0.6804693347631474,0.16143614559928277
0.00236,0.6826353164676987,6.6583838194444445,0.6833649489536289,0.15792837481369035
0.00237,0.6856148185141886,6.65856184027778,0.6862605631441104,0.15728955255876156
0.00238,0.688420531787896,6.660705416666668,0.6891561773345919,0.16356307861318414
0.00239,0.6913699234921172,6.660941736111115,0.6920517915250733,0.16409812713949998
0.0024,0.6941842716440174,6.660061354166666,0.6949474057155548,0.15261325261756378
0.00241,0.697190668559582,6.6606193055555565,0.6978430199060363,0.15080568204518927
0.00242,0.6999945338281315,6.664404687500005,0.7007386340965178,0.1605374807137895
0.00243,0.70290679958796,6.662316631944445,0.7036342482869993,0.14776802280757945
0.00244,0.7057873412089627,6.662016874999999,0.7065298624774807,0.13966375793697594
0.00245,0.708733794009846,6.6624837847222205,0.7094254766679622,0.14024574766744238
0.00246,0.7114927955721102,6.662902534722225,0.7123210908584438,0.14087361046806912
0.00247,0.7143826607642446,6.663211736111107,0.7152167050489252,0.1359229141252497
0.00248,0.7173699223931904,6.6627552083333335,0.7181123192394067,0.12977162787775867
0.00249,0.7201798185484455,6.664222118055559,0.7210079334298881,0.1307305255519034
0.0025,0.7230780856815238,6.664169687499997,0.7239035476203697,0.12845828961616887
0.00251,0.7259614046265445,6.665151597222218,0.7267991618108511,0.12773045289403998
0.00252,0.728901083706887,6.664582395833333,0.7296947760013326,0.12202443462857798
0.00253,0.7316757210321524,6.665650937499994,0.732590390191814,0.12138117845990375
0.00254,0.7345660544746389,6.666189618055555,0.7354860043822956,0.1197537793033029
0.00255,0.7375094337640853,6.6662690625,0.7383816185727771,0.11835131018311273
0.00256,0.7403237086813466,6.667447326388892,0.7412772327632585,0.11754566259051208
0.00257,0.7432774104728387,6.668965868055558,0.74417284695374,0.1176935020713922
0.00258,0.7461385169869957,6.669781354166663,0.7470684611442215,0.11752139870078569
0.00259,0.7490772528823636,6.669588263888884,0.749964075334703,0.11299814149051673
0.0026,0.7518990004192024,6.670541006944446,0.7528596895251845,0.11257278894051041
0.00261,0.7547367354797079,6.670567187499993,0.7557553037156659,0.10970263625892333
0.00262,0.757612070740477,6.672327673611106,0.7586509179061475,0.11044634264802763
0.00263,0.760412272637587,6.672373611111111,0.7615465320966289,0.10788232416358343
0.00264,0.7633395639281,6.6744023263888845,0.7644421462871104,0.10871887839404379
0.00265,0.7662669170524231,6.67432559027778,0.7673377604775918,0.10425677743091329
0.00266,0.769116793245976,6.675543888888887,0.7702333746680734,0.10436475768245729
0.00267,0.7719050599430559,6.675396493055557,0.7731289888585549,0.10128075503201503
0.00268,0.7747857146666177,6.676852847222227,0.7760246030490363,0.10067737397142704
0.00269,0.7776963053412859,6.6784805208333315,0.7789202172395178,0.10045019974304126
0.0027,0.7805278517615817,6.678318576388885,0.7818158314299993,0.09829017088080151
0.00271,0.7833780180437842,6.6795141666666655,0.7847114456204808,0.09654950013340459
0.00272,0.7862510789264434,6.680463645833329,0.7876070598109622,0.0955112210825311
0.00273,0.7891236532070617,6.680946284722219,0.7905026740014437,0.09367344279449775
0.00274,0.7920567171821224,6.683196631944445,0.7933982881919251,0.09380391901061229
0.00275,0.7948387477440668,6.685098020833332,0.7962939023824067,0.09354656865390518
0.00276,0.7976679381390416,6.6854565625,0.7991895165728882,0.09067707299198413
0.00277,0.8005865560631334,6.685831423611115,0.8020851307633696,0.088865381069728
0.00278,0.8034470746833177,6.687404722222223,0.8049807449538511,0.0881720569971441
0.00279,0.806334718897014,6.688868576388885,0.8078763591443326,0.08640341845669272
0.0028,0.8090985274429497,6.689895173611109,0.8107719733348141,0.086079724763064
0.00281,0.8119356147858884,6.692094166666668,0.8136675875252956,0.08572666646034867
0.00282,0.8148497608032875,6.694605104166668,0.816563201715777,0.08566015246149779
0.00283,0.8176039649827861,6.69433763888889,0.8194588159062586,0.08257376877283062
0.00284,0.8204758810973098,6.6951756597222225,0.82235443009674,0.08086989285198024
0.00285,0.823302590694925,6.697900694444444,0.8252500442872215,0.08190751428761746
0.00286,0.826106727376826,6.699399201388888,0.8281456584777029,0.07945057096590757
0.00287,0.8290955208444476,6.701767673611113,0.8310412726681845,0.07907195928246644
0.00288,0.831895193035433,6.7039102083333315,0.833936886858666,0.07822252542781678
0.00289,0.8346177080637542,6.704731527777773,0.8368325010491474,0.07691312363613295
0.0029,0.8375256765088764,6.706805381944439,0.8397281152396289,0.07569526967563743
0.00291,0.8402993907541989,6.709259756944448,0.8426237294301104,0.07530750270646468
0.00292,0.8430244054546749,6.711904409722221,0.8455193436205919,0.07583964719551768
0.00293,0.8459572099630818,6.714662534722216,0.8484149578110733,0.07402750787639718
0.00294,0.8487491485234357,6.715999131944453,0.8513105720015548,0.07354486173627041
0.00295,0.8515053966822116,6.718912430555552,0.8542061861920364,0.07291839520901133
0.00296,0.854397042363455,6.720171840277781,0.8571018003825178,0.07040924896045318
0.00297,0.8570722302820845,6.7230679513888925,0.8599974145729993,0.07065153649858458
0.00298,0.8600338125220385,6.726683159722223,0.8628930287634807,0.0698492890028037
0.00299,0.8627593128801974,6.728722499999995,0.8657886429539623,0.0683930471253876
0.003,0.8655515927713069,6.732554826388887,0.8686842571444437,0.06914708751656344
0.00301,0.868165287148183,6.735533888888886,0.8715798713349252,0.06895398616989448
0.00302,0.871139493380243,6.7381251041666586,0.8744754855254067,0.06671477917729111
0.00303,0.8737924713572238,6.741412326388889,0.8773710997158881,0.06668528956874085
0.00304,0.8765090619030032,6.74494736111111,0.8802667139063697,0.0659118152948725
0.00305,0.8792050878720135,6.748424479166664,0.8831623280968511,0.06521492201266385
0.00306,0.8819493500848695,6.7524472569444445,0.8860579422873326,0.06551127561008134
0.00307,0.8846890641469085,6.755594722222223,0.888953556477814,0.06387679180708418
0.00308,0.8874117308053804,6.7598362847222235,0.8918491706682956,0.06401326769584831
0.00309,0.8901756945341538,6.763590034722221,0.8947447848587771,0.06295410811431403
0.0031,0.8928439689014677,6.76768131944444,0.8976403990492585,0.06236189206538681
0.00311,0.895480192739421,6.7720962500000015,0.90053601323974,0.062030381620837446
0.00312,0.8982394723096798,6.777308958333334,0.9034316274302215,0.06216201472340693
0.00313,0.9008695692820691,6.781927847222229,0.906327241620703,0.06152169510401638
0.00314,0.9034247825699486,6.785216354166672,0.9092228558111844,0.060365355332842555
0.00315,0.9061592321511491,6.791197569444449,0.9121184700016659,0.06031130804792595
0.00316,0.9086542046360518,6.796239999999999,0.9150140841921475,0.06023854367929704
0.00317,0.9112962165484392,6.8019173611111166,0.9179096983826289,0.0600376094670504
0.00318,0.9139721518715208,6.808073750000002,0.9208053125731104,0.059631112297454186
